"initiales","festival","style_festival","date","horaire","lieu","ville","prix","genre","spectacle1","artiste1","style1","spectacle2","artiste2","style2","spectacle3","artiste3","style3","spectacle4","artiste4","style4","lien1","lien2","lien3","lien4"
"pl","Folikiri 2024",,"Jeudi 3","20h30","Les Saulnières ",,"14 à 21 €","c",,"Mes souliers sont rouges","chanson/folk",,"David Muley","Chanson/Folk","chanson/folk",,,,,,,,,
"tu","Soirée Halloween",,"Jeudi 31","20h","Le Lapin Blanc",,"0 €","c",,"Smac fly","dj set",,,,,,,,,,,,,
"tu",,,"Lundi 21","20h","CPFI",,"prix libre","c",,"Thierry Bertrand","hautbois et veuzes",,,,,,,,,,,,,
"tu",,,"Mardi 15","20h","Le Barouf",,"0 €","c",,"Storm of the sky","post-rock / Le Mans",,"vanr","math rock / Nice",,,,,,,,,,
"pl",,,"Mardi 15","20h30","Les Saulnières ",,"6 à 11€","c",,"Harmattan Brothers","Blues/jazz",,,,,,,,,,,,,
"tu",,,"Mardi 8","20h30","Eve scène universitaire",,"3 à 12€","c",,"ophonius","fusion scientifique",,,,,,,,,,,,,
"tu",,,"Mercredi 16","21h","Brasserie Septante Deux",,"prix libre","c",,"Why Patterns?","Synth minimalist / Paris",,,,,,,,,,,,,
"zz","Tous en mouvement",,"Mercredi 16","16h30","Le carré rouge - Quinconces",,"0 €","c",,,"concert de trombone, tuba et saxophone",,,,,,,,,,,,,
"tu",,,"Mercredi 16","21h","Le Lézard",,"au chapeau","c",,"Hallebarde","électro live / Rennes",,"Allinan","techno hybride / leMans",,,,,,,,,,
"zz","Tous en mouvement",,"Mercredi 16","14h30","Librairie Thuard",,"0 €","c",,,"concert de trombone, tuba et saxophone",,,,,,,,,,,,,
"tu",,,"Mercredi 2","20h30","Blue Zinc",,"0 €","c",,,"Boeuf Bal Folk (musique et danse)",,,,,,,,,,,,,
"tu","Orga Vivement hier avec le RPR",,"Mercredi 2","21h","Le Lézard",,"prix libre","c",,"Chafouin","kraut rock expé du Finistère",,,,,,,,,,,,,
"tu",,,"Mercredi 2","21h","Le Zoo",,"0 €","c",,"Jam St Co Musicos","Jam session",,,,,,,,,,,,,
"tu","Soirée rock outre-Quiévrain / coorga BSD-Bidul",,"Mercredi 30","21h","Brasserie Septante Deux",,"prix libre","c",,"Landrose","solo punk drum électro",,"chaton laveur","rock indé",,,,,,,,,,
"ce","Tempo",,"Mercredi 9","20h30","Blue Zinc",,"au chapeau","c",,,"Scène ouverte + Jam",,,,,,,,,,,,,
"tu",,,"Samedi 12","20h30","Blue Zinc",,"0 €","c",,"beyond the kraken + inner light","metal",,,,,,,,,,,,,
"zz",,,"Samedi 12","20h","Boire du bon","Saint-Pavace","15 €","c",,"Pierrick Menuau & gaëtan nicot","jazz",,,,,,,,,,,,,
"zz",,,"Samedi 12","20h","Collège St  Jean Baptiste de la Salle","Teloché","5 à 10€","c",,"Ipse Worship","rock chrétien",,,,,,,,,,,,,
"eh",,,"Samedi 12","20h30","La Citadelle des Anges","Teloché","12 à 25€","c",,"Miaou Miaou","new wave",,"La Raymonde","rock folk",,,,,,,,,,
"tu","Les 25 ans en collab avec le garage5",,"Samedi 12","19h30","Le Lézard",,"0 €","c",,"CxAxB aka UNAS","Electro Impro",,"6RME","basses mutantes",,"PIZZA NOISE MAFIA","Electro Acide",,"ROUGE GORGE","post-chanson",,,,
"pl","Ginga Party 2",,"Samedi 12","20h30","Les Saulnières ",,"21 à 28 €","c",,"Zamdane + Malo + Allebou + Youssef Swatt's","Rap/Hip Hop",,"Zamdane","Rap/hip hop",,"Malo","Rap/Hip hop",,"Allebou","Rap/Hip hop","Youssef swatt's",,,
"pl",,,"Samedi 12","20h30","Les Saulnières ",,"25 à 30€","c",,"Ultra Vomit","Punk/métal",,"Crisix","Punk/metal",,,,,,,,,,
"tu","Bouine's Not Dead ",,"Samedi 12","18h","Salle du Lac","Marçon","0 €","c",,"Shanta","blues folk",,"Scorcher","punk hardcore",,"ass&dick","dj set punk",,"Jenny Mirage","dj set boogie",,,,
"tu","Open The Gates #2 & association Tempo",,"Samedi 19","18h","Blue Zinc",,"0 €","c",,,"Scène ouverte",,,,,,,,,,,,,
"zz",,,"Samedi 19","20h","Boire du bon","Saint-Pavace","15 €","c",,"jean pierre derouard trio","jazz",,,,,,,,,,,,,
"eh","Journée mondiale de l'architecture",,"Samedi 19","18h30","Espace Bezard-Le Corbusier","Piacé","8 €","c",,"Federico Pellegrini","Chansons",,,,,,,,,,,,,
"tu",,,"Samedi 19","20h","Le Lapin Blanc",,"0 €","c",,"Ciel (Élie & Louane)","duo chant guitare & piano",,,,,,,,,,,,,
"tu",,,"Samedi 19","21h","Le Zoo",,"0 €","c",,"Gio","dj set",,,,,,,,,,,,,
"tu",,,"Samedi 19","hnc","lnc","Juillé","prix libre","c",,"Lola Baï","chanson",,,,,,,,,,,,,
"zz","Tous en mouvement",,"Samedi 19","14h30","Médiathèque Louis Aragon",,"0 €","c",,,"concert de trombone, tuba et saxophone",,,,,,,,,,,,,
"zz","Tous en mouvement",,"Samedi 19","10h30","Musée JC boulart - carré plantagenet",,"0 €","c",,,"concert de trombone, tuba et saxophone",,,,,,,,,,,,,
"zz",,,"Samedi 26","20h","Boire du bon","Saint-Pavace","15 €","c",,"alix logiaco & aristide d'Agostino","jazz",,,,,,,,,,,,,
"pl","Open The Gates #2",,"Samedi 26","16h","Les Saulnières ","Le Mans","0 €","c",,"Michelle & Les Garçons + Tedaak + Dorothée Doyer + Sept + Blanche Esther + Mowdjo",,,,,,,,,,,,,,
"tu",,,"Samedi 26","hnc","lnc","Saint-Michel-de-Chavaignes","prix libre","c",,"Lola Baï","chanson",,,,,,,,,,,,,
"tu","UNIK MUSIC Fête ses 5 ans",,"Samedi 26","toute la journée","Unik Music",,"0 €","c",,,"Dj Sets",,,,,,,,,,,,,
"zz",,,"Samedi 5","20h","Boire du bon","Saint-Pavace","tnc, 0€ adh boire du bon","c",,,"Hommage à Oscar Peterson (jazz)",,,,,,,,,,,,,
"at",,,"Samedi 5","20h","La Piraterie",,"0 €","c",,"Mysticodd","pop folk",,,,,,,,,,,,,
"tu",,,"Samedi 5","20h","Le Lapin Blanc",,"0 €","c",,"du vent dans les cordes","jaz swing",,,,,,,,,,,,,
"tu",,,"Samedi 5","21h","Le Zoo",,"0 €","c",,"Bonhome Tétard","ch. fr.",,,,,,,,,,,,,
"pl","Folikiri 2024",,"Samedi 5","20h30","Les Saulnières ",,"10 à 17 €","c",,"Lyradanz","Musiques trad",,"Man Encantada","Musiques trad",,"Groove Factory","musiques trad",,,,,,,
"zz",,,"Samedi 5","20h30","Salle Polyvalente","Brette-les-Pins","15 €","c",,"compagnons de la tourlandry","concert de chansons françaises",,,,,,,,,,,,,
"bl",,,"Samedi 5","20h30","Scène J. Le Theule","Sablé-sur-Sarthe","9 à 16€","c",,"Degiheugi Orchestra","ensemble instrumental de la Mayenne",,,,,,,,,,,,,
"ce",,,"Vendredi 11","20h30","Blue Zinc",,"au chapeau","c",,"NEW BARONS + KALEID","rock",,,,,,,,,,,,,
"bl",,,"Vendredi 11","20h30","Espace Scélia","Sargé-lès-le-Mans","10 à 13€","sv","Je vous aime","Cie Répète un peu pour voir","concert participatif et immersif",,,,,,,,,,,,,
"tu","Release Party",,"Vendredi 11","21h","Le Barouf",,"0 €","c",,"carnage piknik","post-noise punk",,,,,,,,,,,,,
"at",,,"Vendredi 11","19h","Le Madrigal","Mamers","15 € concert + repas résa au 06 78 08 18 35","c",,"David Munelly","mus. irlandaise",,,,,,,,,,,,,
"tu","Blues Spirit",,"Vendredi 11","21h","Le Zoo",,"0 €","c",,,"Jam Session",,,,,,,,,,,,,
"pl",,,"Vendredi 11","20h30","Les Saulnières ",,"10 à 17 €","c",,"Şatellites",,,"Tales et Ahlam","world",,,,,,,,,,
"tu",,,"Vendredi 11","hnc","lnc","Loué","prix libre","c",,"Lola Baï","chanson",,,,,,,,,,,,,
"ce",,,"Vendredi 18","20h30","Blue Zinc",,"au chapeau","c",,"SOFT MICHEL","rock",,,,,,,,,,,,,
"tu",,,"Vendredi 18","21h","Brasserie Septante Deux",,"prix libre","c",,"Praktika ",,,,,,,,,,,,,,
"zz","Tous en mouvement",,"Vendredi 18","18h30","Conservatoire",,"0 €","c",,,"concert de trombone, tuba ",,,,,,,,,,,,,
"pl",,,"Vendredi 18","20h30","L’Oasis",,"26 à 29€","c",,"Meryl","trap, reggae et pop",,,,,,,,,,,,,
"tu",,,"Vendredi 18","20h","Le Lapin Blanc",,"0 €","c",,"Paul","rock cover",,,,,,,,,,,,,
"tu",,,"Vendredi 18","21h","Le Zoo",,"0 €","c",,"Azuryte","folk pop",,,,,,,,,,,,,
"tu",,,"Vendredi 18","hnc","lnc","Conflans-sur-Anille","prix libre","c",,"Lola Baï","chanson",,,,,,,,,,,,,
"tu",,,"Vendredi 25","20h30","Blue Zinc",,"0 €","c",,"storm in space","rock",,,,,,,,,,,,,
"tu",,,"Vendredi 25","21h","Le Barouf",,"0 €","c",,"Robin Cavailles","loop station beatbox",,"g.p.t & tetey","quartet beatbox",,,,,,,,,,
"tu",,,"Vendredi 25","20h","Le Lapin Blanc",,"0 €","c",,"Eli' Jazz","jazz swing",,"Jam session",,,,,,,,,,,
"tu",,,"Vendredi 25","21h","Le Lézard",,"au chapeau","c",,"among tides","screamo / Le Mans",,"Rosa","post-hardcore / Tours",,,,,,,,,,
"tu",,,"Vendredi 25","21h","Le Zoo",,"0 €","c",,"Open the Doors","rock",,,,,,,,,,,,,
"tu",,,"Vendredi 25","hnc","lnc","Beaufay","prix libre","c",,"Lola Baï","chanson",,,,,,,,,,,,,
"tu",,,"Vendredi 25","19h30","L'Olivier",,"au chapeau","c",,"Little't & MatMathis","blues",,,,,,,,,,,,,
"ce",,,"Vendredi 4","20h30","Blue Zinc",,"au chapeau","c",,"STOLEN","pop/rock/funk",,,,,,,,,,,,,
"tu",,,"Vendredi 4","20h30","Église","Volnay","prix libre","c",,"Lola Baï","chanson",,,,,,,,,,,,,
"at",,,"Vendredi 4","20h","La Piraterie",,"0 €","c",,"Spardeck","rock",,,,,,,,,,,,,
"pl","Folikiri 2024",,"Vendredi 4","20h30","Les Saulnières ",,"10 à 17 €","c",,"Armoire totale",,,"Fahrenheit",,,"Supernovas","musiques trad",,,,,,,
"zz","Cloture exposition Color Riso Crew",,"Samedi 19","19h-22h","Hangar créalab",,"prix libre","c",,,"performance live visuelle & musicale, dj set electro",,,,,,,,,,,,,
"pl","Ouverture de saison",,"Samedi 5","18h","Théâtre de Chaoué","Allonnes","5 à 10€","c"," Saint-Guy","Cie Les Plombs qui sautent","Théâtre",,"RAPHAELE LANNADèRE","Chanson/Folk",,"LOUISE CHARBONNEL","Chanson/Folk",,,,,,,
"ce",,,"Dimanche 13","18h","Blue Zinc",,"au chapeau","sv",,"Le Set Comedy","humour",,,,,,,,,,,,,
"zz",,,"Dimanche 13","12h30","Chapiteau le Plongeoir",,"15 à 20€","sv","Le repas",,"déjeuner circassien",,,,,,,,,,,,,
"at",,,"Dimanche 13","17h","Théâtre du Passeur",,"8 à 10€","sv","Les caprices de Marianne","Cie Caprices","th.",,,,,,,,,,,,,
"at",,,"Dimanche 20","15h","CPFI",,"prix libre","sv","Gracias a la vida","Guy Patoureau et Patricia Haoreau","voyage musical",,,,,,,,,,,,,
"at",,,"Dimanche 20","14h","Jardin potager","Bonnétable","0 €","sv","Spectacle Ensorcelarium","Cie Memento Moriboum","mentalisme",,,,,,,,,,,,,
"eh",,,"Dimanche 20","17h30","La Citadelle des Anges","Teloché","12 €","sv","Cabaret bullesque ","Monsieur Zig","Cirque magique",,,,,,,,,,,,,
"at",,,"Dimanche 20","12h","Salle Mélusine","Bonnétable","35 à 79€","sv","Legend fire","Sidh Dance Compagny","dîner spectacle danse",,,,,,,,,,,,,
"zz",,,"Dimanche 6","11h, 14h30 & 16h","Collégiale St-Pierre-la-Cour",,"0 €","sv","Les filles et les maths, ça matche","Perenne Cie","lecture spectacle",,,,,,,,,,,,,
"zz",,,"Dimanche 6","11h & 15h30","Jardins de la cathédrale",,"0 €","sv","Avec un grand F","Les Gamettes","théâtre burlesque",,,,,,,,,,,,,
"eh",,,"Dimanche 6","17h30","La Citadelle des Anges","Teloché","8 €","sv","Les DivaSgueuses","Compagnie Nom d'un strapontin",,,,,,,,,,,,,,
"at",,,"Dimanche 6","15h","Salle des concerts",,"0 € résa au 06 72 94 92 53","sv","Matilda : et les femmes astronomes","Cie Les montures du temps","th. polyphonique",,,,,,,,,,,,,
"at",,,"Dimanche 6","17h","Théâtre du Passeur",,"8 à 10€","sv","Les caprices de Marianne","Cie Caprices","th.",,,,,,,,,,,,,
"ce",,,"Jeudi 10","20h30","Blue Zinc",,"au chapeau","sv",,"Le Set Comedy","humour",,,,,,,,,,,,,
"eh",,,"Jeudi 10","20h","Centre Culturel Athéna","La Ferté-Bernard","8 à 18€","sv","Climax","Cie Zygomatik","Théâtre burlesque ",,,,,,,,,,,,,
"tu",,,"Jeudi 10","20h","La Fonderie",,"prix libre à partir de 5€","sv","Par Autan","François Tanguy & le Radeau","th.",,,,,,,,,,,,,
"bl",,,"Jeudi 17","20h30","Salle des fêtes","Parcé-sur-Sarthe","8 à 13€","sv","Pling-Klang","E. Manceau et M. Despoisse","théâtre, cirque",,,,,,,,,,,,,
"bl",,,"Jeudi 24","16h","Espace Scélia","Sargé-lès-le-Mans","5 à 7€","sv","Karl","Cie les hommes sensibles",,,,,,,,,,,,,,
"zz",,,"Jeudi 24","14h et 17h","Le Pâtis",,"9 à 12€","sv","Ticket magique pour le Théâtre Hanté",,"spectacle pour enfants",,,,,,,,,,,,,
"at",,,"Jeudi 24","10h30","Théâtre du Passeur",,"5 €","sv","Prom'nons nous dans les bois","Les P'tites Goules","contes 0-3 ans",,,,,,,,,,,,,
"at",,,"Jeudi 24","17h","Théâtre du Passeur",,"5 €","sv","Dans la forêt lointaine","Les P'tites Goules","contes > 5 ans ",,,,,,,,,,,,,
"at",,,"Jeudi 3","20h30","Théâtre de l’Écluse",,"1 €","sv","One","Théâtre Brut de Vendôme","one man show",,,,,,,,,,,,,
"eh",,,"Jeudi 31","19h30","La Citadelle des Anges","Teloché","40 €","sv","Vampire vous avez dit vampire?",,"Dîner spectacle ",,,,,,,,,,,,,
"at",,,"Lundi 21","10h30","Théâtre du Passeur",,"5 €","sv","Historiettes","Les P'tites Goules","contes 0-3 ans",,,,,,,,,,,,,
"at",,,"Lundi 21","17h","Théâtre du Passeur",,"5 €","sv","Les 4 musiciens de Brême et autres histoires","Les P'tites Goules","contes > 4 ans ",,,,,,,,,,,,,
"tu","Avant-première",,"Lundi 7","20h","Les Cinéastes",,"5 à 9€","sv","Les Oiseaux et les Cloches","Léo Boisson","docu autour de la création de ""Par Autan"" (François Tanguy & le Radeau)",,,,,,,,,,,,,
"zz",,,"Mardi 1","20h30","Théâtre Paul Scarron",,"0 €","sv","Radium mania","Cie Ah ! Le destin","théâtre",,,,,,,,,,,,,
"zz",,,"Mardi 22","14h et 17h","Le Pâtis",,"9 à 12€","sv","Ticket magique pour le Théâtre Hanté",,"spectacle pour enfants",,,,,,,,,,,,,
"at",,,"Mardi 22","10h30","Théâtre du Passeur",,"5 €","sv","Historiettes","Les P'tites Goules","contes 0-3 ans",,,,,,,,,,,,,
"at",,,"Mardi 22","17h","Théâtre du Passeur",,"5 €","sv","Les 4 musiciens de Brême et autres histoires","Les P'tites Goules","contes > 4 ans ",,,,,,,,,,,,,
"tu",,,"Mardi 8","19h","La Fonderie",,"prix libre à partir de 5€","sv","Par Autan","François Tanguy & le Radeau","th.",,,,,,,,,,,,,
"eh",,,"Mercredi 16","20h30","Eve scène universitaire",,"3 à 12€","sv","Mieux vaut partir d'un cliché que d'y arriver","Association Cliché","Danse",,,,,,,,,,,,,
"tu","Théâtre de l'Acthalia",,"Mercredi 16","20h30","Salle des concerts",,"15 €","sv","APOCALIPSYNC ","Luciano Rosso","solo danse clown cirque mime",,,,,,,,,,,,,
"tu","Pianoctambule",,"Mercredi 2","19h","Le Barouf",,"0 €","sv",,"Margot Charon & Martin Frénéhard","lecture & récital piano voix",,,,,,,,,,,,,
"zz",,,"Mercredi 2","15h","Résidence les Vertolines","Montval-sur-Loir","0 €","sv","vite vite vite","Cie Tetrofort","Théâtre burlesque ",,,,,,,,,,,,,
"zz",,,"Mercredi 2","11h","Théâtre Paul Scarron",,"0 €","sv","Les audacieuses","Collectif Birdland","théâtre",,,,,,,,,,,,,
"bl",,,"Mercredi 23","16h","Espace Scélia","Sargé-lès-le-Mans","5 à 7€","sv","Bateau","Cie les hommes sensibles","spectacle en famille",,,,,,,,,,,,,
"zz",,,"Mercredi 23","16h","La Longère","Coulans-sur-Gée","0 €","sv","Cendrillon","théatre du passeur","conte en famille",,,,,,,,,,,,,
"zz",,,"Mercredi 23","14h et 17h","Le Pâtis",,"9 à 12€","sv","Ticket magique pour le Théâtre Hanté",,"spectacle pour enfants",,,,,,,,,,,,,
"tu","Open The Gates #2",,"Mercredi 23","17h","Médiathèque Louis Aragon",,"0 €","sv",,"Maëlys et Marie-Lou","clarinette-piano",,,"Chant lyrique",,,,,,,,,,
"at",,,"Mercredi 23","10h30","Théâtre du Passeur",,"5 €","sv","Prom'nons nous dans les bois","Les P'tites Goules","contes 0-3 ans",,,,,,,,,,,,,
"at",,,"Mercredi 23","17h","Théâtre du Passeur",,"5 €","sv","Dans la forêt lointaine","Les P'tites Goules","contes > 5 ans ",,,,,,,,,,,,,
"tu",,,"Mercredi 30","20H","Blue Zinc",,"0 €","SV","S'ils touchent à l'un d'entre nous","Révolution permanente","film docu",,,,,,,,,,,,,
"zz",,,"Mercredi 30","18h30","Chapiteau le Plongeoir",,,"sv","sortie de résidence","Inbal ben Haïm","cirque",,,,,,,,,,,,,
"zz",,,"Mercredi 30","16h30","Cité du cirque",,"0 €","sv","sortie de résidence","Cie Iéto","cirque",,,,,,,,,,,,,
"zz",,,"Mercredi 30","15h","Quai des arts","Vibraye","4 à 8€","sv","Raoul le Chevalier","Cie Tetrofort","Théâtre burlesque ",,,,,,,,,,,,,
"tu",,,"Mercredi 9","20h","La Fonderie",,"prix libre à partir de 5€","sv","Par Autan","François Tanguy & le Radeau","th.",,,,,,,,,,,,,
"at",,,"Samedi 12","18h30","Cirque Mimulus","Fresnay-sur-Sarthe","5 à 8€","sv","Plouf","Cie Yolda","jonglerie","voyage dans le cirque",,"cirque amateur",,,,,,,,,,
"eh","La Perche Production",,"Samedi 12","20h30","Salle des concerts",,"16€ à 26€","sv","Une nuit avec Laura","Laura Domenge","One woman show",,,,,,,,,,,,,
"at",,,"Samedi 12","18h30","Théâtre du Passeur",,"8 à 10€","sv","Les caprices de Marianne","Cie Caprices","th.",,,,,,,,,,,,,
"tu",,,"Samedi 19","20h30","Espace Ronsard","Le Lude","10 à 15€","sv","Grains de sel",,"th. comédie",,,,,,,,,,,,,
"BL",,,"Samedi 19","20h30","La Passerelle","Connerré","5 à 10€","sv","L'effet de sol","Cie Supernovae","théâtre et musique",,,,,,,,,,,,,
"tu","Open The Gates #2 off",,"Samedi 19","21h","Le Barouf",,"0 €","sv","Soirée Jukebox","Collectif Nananerf","dj set",,,,,,,,,,,,,
"at",,,"Samedi 19","20h30","Le Rabelais","Changé","8 à 10€","sv","Brodway ou Presque!",,"Théâtre musical",,,,,,,,,,,,,
"at",,,"Samedi 19","19h","salle Mélusine","Bonnétable","35 à 79€","sv","Legend fire","Sidh Dance Compagny","dîner spectacle danse",,,,,,,,,,,,,
"ce",,,"Samedi 5","20h30","Blue Zinc",,"10 €","sv","La vie est belle","Jason Rayer","one man show",,,,,,,,,,,,,
"at",,,"Samedi 5","20h","Centre Beaulieu",,"10 €","sv","Rage d'aidants","A.M Teinturier","th.",,,,,,,,,,,,,
"zz",,,"Samedi 5","14h30, 16h & 17h30","Collégiale St-Pierre-la-Cour",,"0 €","sv","Les filles et les maths, ça matche","Perenne Cie","lecture spectacle",,,,,,,,,,,,,
"eh","Association Octavius",,"Samedi 5"," 20h","Église","La Suze-sur-Sarthe","au chapeau","sv",,"Quatuor Accordo","Classique&Jazz",,,,,,,,,,,,,
"at",,,"Samedi 5","20h30","Espace du Narais","Saint-Mars-la-Brière","4 à 8€","sv","Match d'impro","Tic Tac Cie","th. d'impro",,,,,,,,,,,,,
"zz","Faites lire",,"Samedi 5","14h30 & 16h30","Impasse Jankowski",,"0 €","sv","vite vite vite","Cie Tetrofort","Théâtre burlesque ",,,,,,,,,,,,,
"zz",,,"Samedi 5","15h30 & 17h30","Jardins de la cathédrale",,"0 €","sv","Avec un grand F","Les Gamettes","théâtre burlesque",,,,,,,,,,,,,
"tu","La fièvre du samedi matin",,"Samedi 5","11h","La Fonderie",,"0 €","sv","Les Yeux Cloas","Ensemble Offrandes",,,,,,,,,,,,,,
"zz",,,"Samedi 5","20h30","La Longère","Coulans-sur-Gée","4 à 10€","sv","Cow boy ou indien","Groupe déjà","spectacle théatre",,,,,,,,,,,,,
"at",,,"Samedi 5","18h30","Théâtre du Passeur",,"8 à 10€","sv","Les caprices de Marianne","Cie Caprices","th.",,,,,,,,,,,,,
"zz",,,"Vendredi 11","20h30","Chapiteau le Plongeoir",,"0 €","sv","sortie de résidence","Cie Bêstiâ","cirque",,,,,,,,,,,,,
"tu",,,"Vendredi 11","20h","La Fonderie",,"prix libre à partir de 5€","sv","Par Autan","François Tanguy & le Radeau","th.",,,,,,,,,,,,,
"eh",,,"Vendredi 11","18h","L'Alambik MJC Ronceray",,"5 à 7€","sv","Carrément cube","Cie Hanoumat","Fantaisie de danse et d'objets - Jeune public",,,,,,,,,,,,,
"tu","du 11 au 20 Octobre",,"Vendredi 11","18h30","Les Cinéastes",,"5 à 9€","sv",,"Les 20 ans des Cinéastes","Ciné-concert, marathon, Ciné-quizz, etc..",,,,,,,,,,,,,
"bl",,,"Vendredi 11","20h30","Salle Coppélia","La Flèche","7 à 15€","sv","La vie en vrai (avec Anne Sylvestre)","Mise en scène Marie Fortuit",,,,,,,,,,,,,,
"bl",,,"Vendredi 11","20h30","Scène J. Le Theule","Sablé-sur-Sarthe","9 à 16€","sv","Je badine avec l'amour","Association Cliché","danse, théâtre",,,,,,,,,,,,,
"at",,,"Vendredi 11","10h30","Théâtre du Passeur",,"8 à 10€","sv","Les caprices de Marianne","Cie Caprices","th.",,,,,,,,,,,,,
"at",,,"Vendredi 11","20h30","Théâtre du Passeur",,"8 à 10€","sv","Les caprices de Marianne","Cie Caprices","th.",,,,,,,,,,,,,
"at",,,"Vendredi 18","20h15","Espace Henri Salvador","Coulaines","prix libre","sv","T'as beau être à l'ouest","Cie Isiago","spectacle familial acrobatique et burlesque",,,,,,,,,,,,,
"tu",,,"Vendredi 18","20h30","Le Rabelais","Changé","8 à 12€","sv","Broadway ou presque !","Cie les Mots qui chantent","th. musical",,,,,,,,,,,,,
"bl",,,"Vendredi 18","20h30","Salle des fêtes","Auvers-le-Hamon","8 à 13€","sv","Pling-Klang","E. Manceau et M. Despoisse","théâtre, cirque",,,,,,,,,,,,,
"zz",,,"Vendredi 18","19h","Théâtre Paul Scarron",,"0 €","sv","Margo","Gaëlle Béranger","parole, récite et danse",,,,,,,,,,,,,
"pl","Open The Gates #2",,"Vendredi 25","20h","Les Saulnières ","Le Mans","10€","sv",,"Marie de Brauer + Alice Lombard + Mamari + Double A + Inès","stand-up",,,,,,,,,,,,,
"eh",,,"Vendredi 4","20h","Centre Culturel Athéna","La Ferté-Bernard","8 à 18€","sv","Y a plus d'saisons","Cie X-press/ Abderzak Houmi","Danse",,,,,,,,,,,,,
"at",,,"Vendredi 4","20h30","Théâtre de l’Écluse",,"10 €","sv","La chatte","Théâtre Brut de Vendôme","th. burlesque",,,,,,,,,,,,,
"eh","Ouverture de saison",,"Vendredi 4","18h30","L'Alambik MJC Ronceray",,"0 €","sv",15,"Cie Tetrofort","Théâtre burlesque ",,,,,,,,,,,,,
"at",,,"Vendredi 4","20h30","Salle Aimée Prilleux","Champagné","3 à 10€","sv","8m²",,"sp.humour",,,,,,,,,,,,,
"bl",,,"Vendredi 4","20h30","Théâtre de la Halle-au-Blé","La Flèche","7 à 15€","c",,"Gwen Cahue & Baptiste Bailly","jazz, world, classique",,,,,,,,,,,,,
"zz",,,"Vendredi 4","20h30","Théâtre Paul Scarron",,"0 €","sv","Anita Conti : une vie embarquée",,"vidéo, musique & illustrations",,,,,,,,,,,,,
