initiales,festival,style_festival,date,horaire,lieu,ville,prix,genre,spectacle1,artiste1,style1,spectacle2,artiste2,style2,spectacle3,artiste3,style3,spectacle4,artiste4,style4,lien1,lien2,lien3,lien4
zz,,,Jeudi 1,20h30,Théâtre de la Bertoche,,10€,sv,Cabaret liberté,Chemins de Traverse,,,,,,,,,,,,,,
zz,,,Jeudi 15,20h30,Théâtre de la Bertoche,,10€,sv,La mémoire des serpillères,Cie Umbral,,,,,,,,,,,,,,
zz,,,Samedi 17,20h30,Théâtre de la Bertoche,,10€,sv,La mémoire des serpillères,Cie Umbral,,,,,,,,,,,,,,
zz,,,Samedi 3,20h30,Théâtre de la Bertoche,,10€,sv,Cabaret liberté,Chemins de Traverse,,,,,,,,,,,,,,
zz,,,Vendredi 16,20h30,Théâtre de la Bertoche,,10€,sv,La mémoire des serpillères,Cie Umbral,,,,,,,,,,,,,,
zz,,,Vendredi 2,20h30,Théâtre de la Bertoche,,10€,sv,Cabaret liberté,Chemins de Traverse,,,,,,,,,,,,,,
zz,Le Mans Fait son cirque,,Jeudi 22,21h,Le chapiteau du Plongeoir,,13€,c,,Aloïse sauvage,hip-hop cirque électro,,,,,,,,,,,,,
zz,,,Vendredi 2,20h30,Cinéma le Français,,15€,c,,Ernesto Morallès Trio,jazz manouche,,,,,,,,,,,,,
jlb,,,Samedi 10,21h00,Comédie Le Mans,,22€,sv,Biafine,Dedo,One Man Show,,,,,,,,,,,,,
jlb,,,Vendredi 2,21h00,Comédie Le Mans,,25€,sv,Egoiste,Olivia Moore,One Woman Show,,,,,,,,,,,,,
jlb,,,Vendredi 23,21h,Comédie Le Mans,,25€,sv,Les autres,Tania Dutel,One Woman Show,,,,,,,,,,,,,
jlb,,,Samedi 24,21h00,Comédie Le Mans,,28€,sv,De mieux en mieux pareil,Gustave Parking,One Man Show,,,,,,,,,,,,,
zz,Le Mans Fait son cirque du 16 au 25 juin,,Vendredi 16,,Cité du cirque & promenade Newton,,0 à 8€,sv,,,électro,,,,,,,,,,,,,
tu,,,Dimanche 4,20h30,Espace Henri Salvador,Coulaines,10/18€ rés. 0610533840 - acthalia@hotmail.fr,sv,Ramsès II,,création acthalia,,,,,,,,,,,,,
jlb,Superforma,,Vendredi 2,20h30,Salle Jean Carmet,Allonnes,15 à 20€,c,,Claire Redor,,,Albin de la Simone,Folk,,,,,,,,,,
at,,,Jeudi 15,19h,La Fonderie,,3/5€,c,,Les Harry's,improvisation musicale et expérimentation sonore,,Pipo & Bimbo's,"Dj set,  honneur aux musiques Outsider",,,,,,,,,,
at,Festival Encore heureux...,,Samedi 10,16h,La Fonderie,,3/5€,sv,Le Mont des Hérons,Les Volontiers,th.,C'est pas gâté,Cie O’Koul,danse,,,,,,,,,,
at,Festival Encore heureux...,,Samedi 3,17h,La Fonderie,,3/5€,sv,Le Mont des Hérons,Les Volontiers,th.,,,,,,,,,,,,,
bl,,,Vendredi 9,19h,Salle Polyvalente,Montfort-le-Gesnois,5 à 10€,sv,Gourmandise,Cie Les bas bleus,spectacle installation et marionnettes,,,,,,,,,,,,,
at,,,Dimanche 18,17h,Théâtre de Chaoué,Allonnes,5€ si possible,sv,Que le texte,A. Sepré,th. > 14 ans,,,,,,,,,,,,,
AT,,,Dimanche 4,17h,Théâtre de Chaoué,Allonnes,5€ si possible,sv,Hors Les Murs,groupement d'artistes,performance in situ,,,,,,,,,,,,,
tu,Le Bidul En Fête #8 (soirée de soutien),,Samedi 10,18h,Les Subsistances,,6/9€,c,,Tic Tac Impro,th. d'impro,,Lâchage vocal,chorale,,Tribute To Sunshine,psychedelic power trio,,Aune,techno-pop,,,,
at,,,Samedi 3,20h30,L'Envol,La Bazoge,7 à 15€,sv,Respire encore,Espayrance,spectacle,,,,,,,,,,,,,
AT,,,Jeudi 1,20h30,L'Éolienne,Arnage,7/9€,sv,Gloire à lui,Ceux de l'atelier,théâtre,,,,,,,,,,,,,
AT,,,Vendredi 2,20h30,L'Éolienne,Arnage,7/9€,sv,Gloire à lui,Ceux de l'atelier,théâtre,,,,,,,,,,,,,
jlb,Superforma,,Mercredi 28,21h00,Les Saulnières ,,8 à 12€,c,,Superpocket,jazz,,Emile Londonien,Blues jazz,,,,,,,,,,
tu,,,Samedi 3,19h30,L'Ilotco,Saint-Georges-du-Bois,8 à 12€ rés. 0682678905,c,,Coumabbas,latin jazz,,,,,,,,,,,,,
zz,,,Mardi 6,20h30,Bistro Broc Café,,au chapeau,c,,Annie Galipot,raconte vit lit,,Frédéric galland,piano chant,,Kévin Raux,tambour chamanique,,,,,,,
zz,,,Samedi 3,20h30,Bistro Broc Café,,au chapeau,c,,Zouj,,,,,,,,,,,,,,
zz,,,Samedi 3,12h,Bistro Broc Café,,au chapeau,c,,Annie Galipot,raconte vit lit,,Frédéric galland,piano chant,,Kévin Raux,tambour chamanique,,,,,,,
zz,,,Vendredi 16,20h30,Bistro Broc Café,,au chapeau,c,,Les habits du dimanche,,,,,,,,,,,,,,
zz,,,Vendredi 2,20h30,Bistro Broc Café,,au chapeau,c,,Astian bès,,,,,,,,,,,,,,
ce,,,Dimanche 4,17h,Blue Zinc,,au chapeau,c,,Lia Revas,ch.fr.,,,,,,,,,,,,,
ce,,,Jeudi 1,21h00,Blue Zinc,,au chapeau,c,,,musique irlandaise acoustique,,,,,,,,,,,,,
ce,,,Jeudi 15,20h,Blue Zinc,,au chapeau,c,,,Apéro Rock (bandes originales),,,,,,,,,,,,,
ce,,,Jeudi 22,21h,Blue Zinc,,au chapeau,c,,,musique irlandaise acoustique,,,,,,,,,,,,,
ce,,,Mardi 13,20h,Blue Zinc,,au chapeau,c,,Djangoline + Jam,,,,,,,,,,,,,,
ce,,,Mardi 20,20h ,Blue Zinc,,au chapeau,c,,,Mardi c'est jazz (concert+jam),,,,,,,,,,,,,
ce,,,Mardi 27,19h30,Blue Zinc,,au chapeau,c,,,Apéro Chansons,,,,,,,,,,,,,
ce,,,Mardi 6,20h,Blue Zinc,,au chapeau,c,,,Mardi c'est jazz (Jam session),,,,,,,,,,,,,
ce,,,Mercredi 7,20h,Blue Zinc,,au chapeau,c,,,Boeuf Bal Folk (danse & concert),,,,,,,,,,,,,
ce,,,Samedi 24,hnc,Blue Zinc,,au chapeau,c,,Jean-Pierre Derouard,Jazz,,,,,,,,,,,,,
ce,,,Samedi 3,21h00,Blue Zinc,,au chapeau,c,,Selector's Delight,"Dj set soul, reggae, funk",,,,,,,,,,,,,
ce,,,Vendredi 23,21h,Blue Zinc,,au chapeau,c,,Collectif Racyne,Dj SEt  ,,,,,,,,,,,,,
ce,,,Vendredi 9,21h,Blue Zinc,,au chapeau,c,,,Dj set (back to 90's to 2000's),,,,,,,,,,,,,
tu,,,Vendredi 2,20h,le Café de la Gare,Chenu,au chapeau,c,,Sukoi fever,rock,,,,,,,,,,,,,
tu,,,Vendredi 9,20h,le Café de la Gare,Chenu,au chapeau,c,,Locomo,solar groove,,,,,,,,,,,,,
tu,Carte blanche à Roboy,,Mercredi 21,21h,Le Lézard,,au chapeau,c,,,,,,,,,,,,,,,,
tu,Garage 5,,Samedi 24,21h,Le Lézard,,au chapeau,c,,Api Uiz,hapi rock foutrax,,,,,,,,,,,,,
tu,Garage 5,,Samedi 3,21h,Le Lézard,,au chapeau,c,,Ventre de biche,synthé d chté,,Mr Sai,rap,,,,,,,,,,
tu,,,Vendredi 2,21h,Le Lézard,,au chapeau,c,,Grand Froid,crust/le mans,,limboy,noise punk/angers,,fragile,emocore/angers,,,,,,,
tu,,,Jeudi 8,21h,Le Zoo,,au chapeau,c,,Manu K,blues,,,,,,,,,,,,,
tu,,,Mercredi 21,21h,Le Zoo,,au chapeau,c,,Eclipse,reprises pop rock,,,,,,,,,,,,,
tu,,,Mercredi 7,21h,Le Zoo,,au chapeau,c,,Jam St Co Musicos,jam session,,,,,,,,,,,,,
tu,,,Samedi 10,21h,Le Zoo,,au chapeau,c,,Paul & Didier,rock blues,,,,,,,,,,,,,
tu,,,Vendredi 2,21h,Le Zoo,,au chapeau,c,,Follow the white rabbit,blues/rock/folk,,,,,,,,,,,,,
tu,,,Vendredi 9,21h,Le Zoo,,au chapeau,c,,Azuryte,folk/pop,,,,,,,,,,,,,
at,,,Vendredi 2,20h,L'Étoile du Nord,,au chapeau,c,,Luc Arlho,chansons d'humour et d'humeur,,Dolly and the beast,duo musical,,,,,,,,,,
tu,,,Vendredi 23,19h,Salon Arthé,Malicorne-sur-Sarthe,au chapeau,c,,Superpocket,jazz,,,,,,,,,,,,,
ce,,,Jeudi 8,21h,Blue Zinc,,au chapeau,sv,Le Set Comedy,,humour,,,,,,,,,,,,,
jlb,,,Jeudi 29,20h30,Théâtre du Passeur,,au chapeau,sv,Agrippe-moi,,théâtre,,,,,,,,,,,,,
jlb,,,Mardi 27,20h30,Théâtre du Passeur,,au chapeau,sv,Autre(s) chose(s),,théâtre,,,,,,,,,,,,,
jlb,,,Mercredi 28,20h30,Théâtre du Passeur,,au chapeau,sv,Autre(s) chose(s),,théâtre,,,,,,,,,,,,,
jlb,,,Vendredi 30,20h30,Théâtre du Passeur,,au chapeau,sv,Agrippe-moi,,théâtre,,,,,,,,,,,,,
zz,La fièvre du samedi matin n°130,,Samedi 3,11h,La Fonderie,,entrée libre,c,,,Piano avec Pierre Henry,,,,,,,,,,,,,
tu,,,Mercredi 21,20h30,Brasserie Septante-Deux,,0€,c,,Kristel,rock,,,,,,,,,,,,,
tu,La folle journée Mazagran,,Samedi 17,14h30,Centre Social Mazagran,Bonnétable,0€,c,,Bout de rame,musique celtique,,,,,,,,,,,,,
tu,,,Mercredi 21,18h30,La Visitation,,0€,c,,jazzkiss,electrofunk,,,,,,,,,,,,,
tu,,,Jeudi 1,20h30,Brasserie Septante-Deux,,prix libre,c,,Suspenchuuut ,post-punk/le Mans,,SuspenDJuuut,dj set,,,,,,,,,,
tu,Teriaki,,Jeudi 15,20h30,Brasserie Septante-Deux,,prix libre,c,,Rio,post-punk cold/Athènes/Paris,,Radical Kitten,post-punk cold/Toulouse,,,,,,,,,,
tu,La Fourche à Tigre,,Samedi 17,20h30,Brasserie Septante-Deux,,prix libre,c,,Leather Gallery ,proto post-punk/Rennes,,Mickle Muckle,proto post-punk/Caen,,,,,,,,,,
tu,Soirée Vice Versa,,Samedi 3,20h30,Brasserie Septante-Deux,,prix libre,c,,DJ SMIC + BUNZEN + FLAMINGO DIDRE + B2B2B,DJ Set Electro,,,,,,,,,,,,,
at,,,Vendredi 16,20h,La pince à vélo,Teloché,prix libre,c,,quidame,"chansons françaises inspirées de Mano Solo, debout sur le zinc, la caravane passe",,,,,,,,,,,,,
at,,,Vendredi 23,18h,La pince à vélo,Teloché,prix libre,c,,Couleurs du temps ,reprise musicales entres amis,,Henriette sans le garçon,"accordéon , voix, chanson française",,Mardi gras,"musique folk, cajun",,,,,,,
zz,,,Vendredi 9,20h30,L'Austral,,prix libre,c,,Hypno Rebetico,folk blues grec déviant,,,,,,,,,,,,,
tu,,,Samedi 24,18h,L'Ilot Co,Saint-Georges-du-Bois,prix libre,c,,Superpocket,jazz,,,,,,,,,,,,,
zz,,,Vendredi 16,20h,L'Îlot Co,Saint-Georges-du-Bois,prix libre,c,,solOrkestrar,homme orchestre balkan-folk,,,,,,,,,,,,,
zz,,,Vendredi 30,20h,L'Îlot Co,Saint-Georges-du-Bois,prix libre,c,,L'atelier de Grumberg,théâtre,,,,,,,,,,,,,
AT,,,Vendredi 2,20h30,Le Val'Rhonne,Moncé-en-Belin,prix libre,sv,Les Martin Sisters,,sp. th. amateur,,,,,,,,,,,,,
tu,,,Mardi 13,hnc,Salle Jean Carmet,Allonnes,tnc,c,,Superpocket,jazz,,,,,,,,,,,,,
zz,,,Dimanche 4,hnc,Les Fêlés du Bocal,,tnc,c,,Zouj,repas + concert,,,,,,,,,,,,,
zz,,,Vendredi 23,19h30,Bars et restaurants,Arnage,0€,c,,,musiques en terrasses,,,,,,,,,,,,,
zz,,,Mercredi 14,18h30 & 20h,Café théatre Eolienne,Arnage,0€,c,,élèves pianistes de l'EEA Django Reinhardt,,,,,,,,,,,,,,
zz,,,Vendredi 16,20h30,église d'Arnage,,tnc,c,,Chorales Mille Accords & Harminia,,,,,,,,,,,,,,
jlb,Superforma,pop au parc 30/06 au 02/07,Vendredi 30,,Parc du chateau,Sablé-sur-Sarthe,0€,c,,"Lujipeka, James BKS, Michelle & Les Garçons, Super Ego, Les Voilà Voilà.",,,,,,,,,,,,,,
zz,Semaine des Arts du 20 au 24,,Mardi 20,,,Coulaines,0€,c,,,"concerts, rencontres, ...",,,,,,,,,,,,,
zz,,,Jeudi 29,20h30,Espace Henri Salvador,Coulaines,0€,sv,,Représentation atélier théâtre,,,,,,,,,,,,,,
zz,,,Vendredi 30,20h30,Espace Henri Salvador,Coulaines,0€,sv,,Représentation atélier théâtre,,,,,,,,,,,,,,
zz,,,Mercredi 28,18h30 & 20h,L’Éolienne,Arnage,0€,sv,,Danse comptemporaines & classiques,portes ouvertes,,,,,,,,,,,,,
zz,,,Vendredi 2,20h30,Studio de la Cie Marie Lenfant,,au chapeau,sv,,Groupes de recherches & de création chorégraphiques de la Cie Marie Lenfant,,,,,,,,,,,,,,
tu,,,Dimanche 11,16h,Circuit Bugatti,,complet,c,,24h vroum vroum,vroooooooouuum vroum vrooooooouuum,,,,,,,,,,,,,
